,FIPS,Admin2,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,Country/Region,Province/State,Last Update
3254,,,54.53357809999999,87.342861,868,7,351,510,"Kemerovo Oblast, Russia",32.20926224091118,0.8064516129032258,Russia,Kemerovo Oblast,2020-06-12 05:09:52
3256,,,51.6312684,136.121524,2804,19,1439,1346,"Khabarovsk Krai, Russia",211.0965729179057,0.6776034236804565,Russia,Khabarovsk Krai,2020-06-12 05:09:52
3257,,,53.72258845,91.44293627,1229,10,871,348,"Khakassia Republic, Russia",228.64563275678918,0.8136696501220505,Russia,Khakassia Republic,2020-06-12 05:09:52
3258,,,61.0259025,69.0982628,4007,24,1559,2424,"Khanty-Mansi Autonomous Okrug, Russia",261.5120447605243,0.5989518342899925,Russia,Khanty-Mansi Autonomous Okrug,2020-06-12 05:09:52
3265,,,57.9665589,49.4074599,2421,23,1424,974,"Kirov Oblast, Russia",188.66336564222686,0.9500206526228832,Russia,Kirov Oblast,2020-06-12 05:09:52
3268,,,63.9881421,54.3326073,1804,28,960,816,"Komi Republic, Russia",214.5389375089936,1.5521064301552103,Russia,Komi Republic,2020-06-12 05:09:52
3269,,,58.424756,44.253327299999995,1028,12,565,451,"Kostroma Oblast, Russia",159.79506438435376,1.1673151750972763,Russia,Kostroma Oblast,2020-06-12 05:09:52
3270,,,45.768401399999995,39.0261044,4735,47,3554,1134,"Krasnodar Krai, Russia",84.50196487145351,0.9926082365364308,Russia,Krasnodar Krai,2020-06-12 05:09:52
3271,,,63.3233807,97.09799740000001,5981,59,2068,3854,"Krasnoyarsk Krai, Russia",207.92651617575126,0.9864571141949506,Russia,Krasnoyarsk Krai,2020-06-12 05:09:52
3274,,,55.7655302,64.5632681,344,0,208,136,"Kurgan Oblast, Russia",40.684204239436006,0.0,Russia,Kurgan Oblast,2020-06-12 05:09:52
3275,,,51.6568453,36.4852695,3769,19,2045,1705,"Kursk Oblast, Russia",337.95507143324687,0.5041124966834705,Russia,Kursk Oblast,2020-06-12 05:09:52
3283,,,60.185329599999996,32.3925325,3396,23,2528,845,"Leningrad Oblast, Russia",187.22957565706776,0.6772673733804476,Russia,Leningrad Oblast,2020-06-12 05:09:52
3287,,,52.693517799999995,39.112266399999996,2817,8,1160,1649,"Lipetsk Oblast, Russia",244.91371508110316,0.2839900603478878,Russia,Lipetsk Oblast,2020-06-12 05:09:52
3298,,,62.48858785,153.9903764,397,4,217,176,"Magadan Oblast, Russia",275.52033090199944,1.0075566750629723,Russia,Magadan Oblast,2020-06-12 05:09:52
3306,,,56.576750399999995,47.881751200000004,2236,16,1961,259,"Mari El Republic, Russia",327.6992318999667,0.7155635062611807,Russia,Mari El Republic,2020-06-12 05:09:52
3327,,,54.4419829,44.466114399999995,2418,20,1297,1101,"Mordovia Republic, Russia",300.3517767708085,0.8271298593879239,Russia,Mordovia Republic,2020-06-12 05:09:52
3329,,,55.7504461,37.6174943,201221,3138,115769,82314,"Moscow, Russia",1608.9354724291463,1.5594793783948993,Russia,Moscow,2020-06-12 05:09:52
3330,,,55.50431579999999,38.0353929,47181,644,14187,32350,"Moscow Oblast, Russia",628.7962033135711,1.3649562323816788,Russia,Moscow Oblast,2020-06-12 05:09:52
3332,,,68.00004179999999,33.9999151,3760,7,2633,1120,"Murmansk Oblast, Russia",498.9668996505905,0.18617021276595744,Russia,Murmansk Oblast,2020-06-12 05:09:52
3341,,,68.27557185,57.1686375,80,0,26,54,"Nenets Autonomous Okrug, Russia",181.8305793576835,0.0,Russia,Nenets Autonomous Okrug,2020-06-12 05:09:52
3349,,,55.47180329999999,44.091159399999995,13341,152,6219,6970,"Nizhny Novgorod Oblast, Russia",412.42728963456864,1.1393448766958998,Russia,Nizhny Novgorod Oblast,2020-06-12 05:09:52
3353,,,42.79336110000001,44.6324493,3440,58,3165,217,"North Ossetia - Alania Republic, Russia",490.19258583713923,1.6860465116279069,Russia,North Ossetia - Alania Republic,2020-06-12 05:09:52
3359,,,58.2843833,32.516975699999996,1867,11,467,1389,"Novgorod Oblast, Russia",307.84400371985043,0.5891805034815212,Russia,Novgorod Oblast,2020-06-12 05:09:52
3360,,,54.9720169,79.48139240000002,3960,48,1791,2121,"Novosibirsk Oblast, Russia",141.99406278360715,1.2121212121212122,Russia,Novosibirsk Oblast,2020-06-12 05:09:52
3370,,,56.09352629999999,73.5099936,1977,23,1098,856,"Omsk Oblast, Russia",100.86317861353687,1.1633788568538188,Russia,Omsk Oblast,2020-06-12 05:09:52
3373,,,52.96854329999999,36.0692477,3283,35,1586,1662,"Orel Oblast, Russia",439.3460261466423,1.0660980810234542,Russia,Orel Oblast,2020-06-12 05:09:52
3374,,,52.02692620000001,54.7276647,2580,10,1827,743,"Orenburg Oblast, Russia",130.45324919604394,0.3875968992248062,Russia,Orenburg Oblast,2020-06-12 05:09:52
3384,,,53.1655415,44.78791810000001,3432,28,2728,676,"Penza Oblast, Russia",257.7244106018451,0.8158508158508159,Russia,Penza Oblast,2020-06-12 05:09:52
3385,,,58.5951603,56.3159546,2434,32,1634,768,"Perm Krai, Russia",92.7901942799458,1.3147082990961378,Russia,Perm Krai,2020-06-12 05:09:52
3392,,,45.0819456,134.726645,2609,25,1614,970,"Primorsky Krai, Russia",136.38000728684287,0.9582215408202376,Russia,Primorsky Krai,2020-06-12 05:09:52
3394,,,57.535872899999994,28.8586826,1425,12,486,927,"Pskov Oblast, Russia",223.86441828241792,0.8421052631578947,Russia,Pskov Oblast,2020-06-12 05:09:52
3420,,,47.6222451,40.7957942,6954,59,2702,4193,"Rostov Oblast, Russia",164.76908160547734,0.8484325568018407,Russia,Rostov Oblast,2020-06-12 05:09:52
3421,,,54.42267320000001,40.57052460000001,4287,11,1875,2401,"Ryazan Oblast, Russia",382.2647694016982,0.2565896897597387,Russia,Ryazan Oblast,2020-06-12 05:09:52
3427,,,59.960673899999996,30.158655100000004,19769,520,8864,10385,"Saint Petersburg, Russia",369.3804203526388,2.6303808993879305,Russia,Saint Petersburg,2020-06-12 05:09:52
3430,,,66.941626,129.642371,2822,20,1634,1168,"Sakha (Yakutiya) Republic, Russia",292.63841216181186,0.7087172218284904,Russia,Sakha (Yakutiya) Republic,2020-06-12 05:09:52
3431,,,49.7219665,143.448533,264,0,71,193,"Sakhalin Oblast, Russia",53.85765666151891,0.0,Russia,Sakhalin Oblast,2020-06-12 05:09:52
3432,,,53.2128813,50.8914633,3470,37,1651,1782,"Samara Oblast, Russia",108.65773564794142,1.0662824207492796,Russia,Samara Oblast,2020-06-12 05:09:52
3439,,,51.652055499999996,46.86319520000001,4246,37,1811,2398,"Saratov Oblast, Russia",172.39489230394446,0.8714083843617523,Russia,Saratov Oblast,2020-06-12 05:09:52
3460,,,55.03434960000001,33.0192065,3539,44,1362,2133,"Smolensk Oblast, Russia",372.7821620733388,1.2432890647075443,Russia,Smolensk Oblast,2020-06-12 05:09:52
3465,,,44.86325770000001,43.4406913,3425,66,1739,1620,"Stavropol Krai, Russia",122.29199114213222,1.927007299270073,Russia,Stavropol Krai,2020-06-12 05:09:52
3469,,,58.6414755,61.802154599999994,8506,48,3790,4668,"Sverdlovsk Oblast, Russia",196.65887984433758,0.5643075476134494,Russia,Sverdlovsk Oblast,2020-06-12 05:09:52
3473,,,52.9019574,41.3578918,3704,8,1753,1943,"Tambov Oblast, Russia",358.3757759648281,0.2159827213822894,Russia,Tambov Oblast,2020-06-12 05:09:52
3477,,,55.7648572,52.43104273,3774,10,3607,157,"Tatarstan Republic, Russia",96.91126789931087,0.2649708532061473,Russia,Tatarstan Republic,2020-06-12 05:09:52
3489,,,58.6124279,82.04753149999998,1116,11,552,553,"Tomsk Oblast, Russia",103.49816374225618,0.985663082437276,Russia,Tomsk Oblast,2020-06-12 05:09:52
3494,,,53.9570701,37.369090899999996,5047,53,2961,2033,"Tula Oblast, Russia",338.3036555161192,1.0501287893798297,Russia,Tula Oblast,2020-06-12 05:09:52
3497,,,57.1134475,35.174442799999994,2397,49,1573,775,"Tver Oblast, Russia",186.7007094938518,2.044221944096788,Russia,Tver Oblast,2020-06-12 05:09:52
3498,,,58.8206488,70.36588370000001,2047,12,1176,859,"Tyumen Oblast, Russia",55.43819737839888,0.5862237420615535,Russia,Tyumen Oblast,2020-06-12 05:09:52
3499,,,51.401714899999995,93.8582593,2027,2,368,1657,"Tyva Republic, Russia",630.0470592623445,0.0986679822397632,Russia,Tyva Republic,2020-06-12 05:09:52
3501,,,57.1961165,52.69598320000001,1031,12,516,503,"Udmurt Republic, Russia",68.14078110088008,1.1639185257032008,Russia,Udmurt Republic,2020-06-12 05:09:52
3502,,,54.146317700000004,47.2324921,3538,18,1201,2319,"Ulyanovsk Oblast, Russia",283.8078705746267,0.5087620124364047,Russia,Ulyanovsk Oblast,2020-06-12 05:09:52
3530,,,56.0503336,40.656163299999996,3324,42,1503,1779,"Vladimir Oblast, Russia",241.16018071052292,1.263537906137184,Russia,Vladimir Oblast,2020-06-12 05:09:52
3531,,,49.604833899999996,44.29035820000001,4346,25,1627,2694,"Volgograd Oblast, Russia",172.37303651008457,0.5752416014726185,Russia,Volgograd Oblast,2020-06-12 05:09:52
3532,,,60.0391461,43.1215213,1189,13,661,515,"Vologda Oblast, Russia",101.04624076540189,1.0933557611438185,Russia,Vologda Oblast,2020-06-12 05:09:52
3534,,,50.9800393,40.15065070000001,3766,19,1859,1888,"Voronezh Oblast, Russia",161.36993908563318,0.5045140732873075,Russia,Voronezh Oblast,2020-06-12 05:09:52
3542,,,67.1471631,74.3415488,2964,13,1485,1466,"Yamalo-Nenets Autonomous Okrug, Russia",550.3697913088365,0.43859649122807015,Russia,Yamalo-Nenets Autonomous Okrug,2020-06-12 05:09:52
3544,,,57.77819760000001,39.002109499999996,3903,15,1530,2358,"Yaroslavl Oblast, Russia",308.3708097755838,0.3843197540353574,Russia,Yaroslavl Oblast,2020-06-12 05:09:52
3548,,,52.248521000000004,115.956325,1765,38,996,731,"Zabaykalsky Krai, Russia",164.52182407630085,2.152974504249292,Russia,Zabaykalsky Krai,2020-06-12 05:09:52
