,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Incidence_Rate,Case-Fatality_Ratio,Latitude,Longitude
3380,Rostov Oblast,Russia,2020-06-10 04:07:00,6542,51,2469,155.0070940268957,0.7795781106695201,47.6222451,40.7957942
3381,Ryazan Oblast,Russia,2020-06-10 04:07:00,4164,10,1611,371.2970608324402,0.24015369836695485,54.42267320000001,40.57052460000001
3387,Saint Petersburg,Russia,2020-06-10 04:07:00,19153,433,8101,357.87056457150544,2.260742442437216,59.9606739,30.158655100000004
3390,Sakha (Yakutiya) Republic,Russia,2020-06-10 04:07:00,2686,15,1428,278.53535615401364,0.5584512285927029,66.941626,129.642371
3391,Sakhalin Oblast,Russia,2020-06-10 04:07:00,216,0,71,44.065355450333655,0.0,49.7219665,143.448533
3392,Samara Oblast,Russia,2020-06-10 04:07:00,3246,32,1485,101.6435187069792,0.9858287122612446,53.2128813,50.8914633
3399,Saratov Oblast,Russia,2020-06-10 04:07:00,4015,37,1596,163.01589557238268,0.921544209215442,51.6520555,46.86319520000001
3417,Smolensk Oblast,Russia,2020-06-10 04:07:00,3300,44,1240,347.60698921786314,1.3333333333333333,55.03434960000001,33.0192065
3422,Stavropol Krai,Russia,2020-06-10 04:07:00,3253,63,1538,116.15061231689228,1.936673839532739,44.86325770000001,43.4406913
3426,Sverdlovsk Oblast,Russia,2020-06-10 04:07:00,7910,46,3495,182.87934864433456,0.5815423514538559,58.6414755,61.8021546
3430,Tambov Oblast,Russia,2020-06-10 04:07:00,3569,8,1611,345.31402387107767,0.2241524236480807,52.9019574,41.3578918
3433,Tatarstan Republic,Russia,2020-06-10 04:07:00,3665,10,3563,94.11229381318876,0.2728512960436562,55.7648572,52.43104273
3444,Tomsk Oblast,Russia,2020-06-10 04:07:00,1018,11,499,94.40961531327672,1.080550098231827,58.6124279,82.04753149999998
3448,Tula Oblast,Russia,2020-06-10 04:07:00,4843,51,2623,324.6294043321905,1.0530662812306422,53.9570701,37.3690909
3451,Tver Oblast,Russia,2020-06-10 04:07:00,2231,44,1478,173.771081719142,1.9722097714029585,57.1134475,35.174442799999994
3452,Tyumen Oblast,Russia,2020-06-10 04:07:00,1981,12,1084,53.650742064781724,0.6057546693589096,58.8206488,70.36588370000001
3453,Tyva Republic,Russia,2020-06-10 04:07:00,1835,2,337,570.368206090973,0.10899182561307902,51.4017149,93.8582593
3455,Udmurt Republic,Russia,2020-06-10 04:07:00,987,12,478,65.23273612664272,1.2158054711246202,57.1961165,52.69598320000001
3456,Ulyanovsk Oblast,Russia,2020-06-10 04:07:00,3359,16,1013,269.44902127195337,0.4763322417386127,54.1463177,47.2324921
3480,Vladimir Oblast,Russia,2020-06-10 04:07:00,3205,34,1356,232.5265882001281,1.060842433697348,56.0503336,40.6561633
3481,Volgograd Oblast,Russia,2020-06-10 04:07:00,4122,24,1498,163.48864622516535,0.5822416302765647,49.6048339,44.29035820000001
3482,Vologda Oblast,Russia,2020-06-10 04:07:00,1137,11,567,96.6270611860908,0.9674582233948988,60.0391461,43.1215213
3484,Voronezh Oblast,Russia,2020-06-10 04:07:00,3285,16,1739,140.75949280305497,0.48706240487062397,50.9800393,40.15065070000001
3490,Yamalo-Nenets Autonomous Okrug,Russia,2020-06-10 04:07:00,2833,13,1475,526.045080559357,0.458877515001765,67.1471631,74.3415488
3492,Yaroslavl Oblast,Russia,2020-06-10 04:07:00,3781,15,1310,298.7317529493933,0.3967204443268976,57.77819760000001,39.0021095
3496,Zabaykalsky Krai,Russia,2020-06-10 04:07:00,1634,31,942,152.3108558304111,1.89718482252142,52.248521,115.956325
