,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
3249,,,Irkutsk Oblast,Russia,2020-06-16 04:33:09,56.6370122,104.71922099999999,4155,20,1062,3073,"Irkutsk Oblast, Russia",172.8229199378586,0.4813477737665463
3254,,,Ivanovo Oblast,Russia,2020-06-16 04:33:09,56.9167446,41.43521370000001,3508,27,1388,2093,"Ivanovo Oblast, Russia",345.73634548404067,0.7696693272519954
3258,,,Jewish Autonomous Okrug,Russia,2020-06-16 04:33:09,48.57527615,132.66307460000002,374,4,278,92,"Jewish Autonomous Okrug, Russia",230.8442480279482,1.0695187165775402
3265,,,Kabardino-Balkarian Republic,Russia,2020-06-16 04:33:09,43.480604799999995,43.5978976,3975,39,1962,1974,"Kabardino-Balkarian Republic, Russia",459.098111865174,0.981132075471698
3268,,,Kaliningrad Oblast,Russia,2020-06-16 04:33:09,54.7293041,21.1489473,2112,31,986,1095,"Kaliningrad Oblast, Russia",212.34688552874076,1.4678030303030305
3270,,,Kalmykia Republic,Russia,2020-06-16 04:33:09,46.2313018,45.3275745,1272,18,840,414,"Kalmykia Republic, Russia",461.8518370592528,1.4150943396226414
3271,,,Kaluga Oblast,Russia,2020-06-16 04:33:09,54.438277299999996,35.5272854,5169,39,2526,2604,"Kaluga Oblast, Russia",510.7424885579454,0.7544979686593152
3272,,,Kamchatka Krai,Russia,2020-06-16 04:33:09,57.191488199999995,160.03838190000005,1496,10,439,1047,"Kamchatka Krai, Russia",474.08233694704916,0.6684491978609626
3274,,,Karachay-Cherkess Republic,Russia,2020-06-16 04:33:09,43.7368326,41.7267991,2255,9,577,1669,"Karachay-Cherkess Republic, Russia",483.5890672413978,0.3991130820399113
3275,,,Karelia Republic,Russia,2020-06-16 04:33:09,62.61940309999999,33.4920267,802,2,294,506,"Karelia Republic, Russia",128.83865288103792,0.2493765586034913
3277,,,Kemerovo Oblast,Russia,2020-06-16 04:33:09,54.53357809999999,87.342861,1042,7,424,611,"Kemerovo Oblast, Russia",38.66595766708462,0.6717850287907869
3279,,,Khabarovsk Krai,Russia,2020-06-16 04:33:09,51.6312684,136.121524,3083,19,1471,1593,"Khabarovsk Krai, Russia",232.10083249140632,0.6162828413882582
3280,,,Khakassia Republic,Russia,2020-06-16 04:33:09,53.72258845,91.44293627,1356,10,947,399,"Khakassia Republic, Russia",252.2729682816974,0.7374631268436578
3281,,,Khanty-Mansi Autonomous Okrug,Russia,2020-06-16 04:33:09,61.0259025,69.0982628,4753,27,2076,2650,"Khanty-Mansi Autonomous Okrug, Russia",310.1988392180614,0.5680622764569745
3288,,,Kirov Oblast,Russia,2020-06-16 04:33:09,57.9665589,49.4074599,2600,26,1703,871,"Kirov Oblast, Russia",202.6124538082569,1.0
3291,,,Komi Republic,Russia,2020-06-16 04:33:09,63.9881421,54.3326073,2352,28,1026,1298,"Komi Republic, Russia",279.70930211815585,1.1904761904761905
3292,,,Kostroma Oblast,Russia,2020-06-16 04:33:09,58.424756,44.253327299999995,1161,12,598,551,"Kostroma Oblast, Russia",180.4689394457536,1.0335917312661498
3293,,,Krasnodar Krai,Russia,2020-06-16 04:33:09,45.768401399999995,39.0261044,5042,52,3725,1265,"Krasnodar Krai, Russia",89.98076174907467,1.0313367711225705
3294,,,Krasnoyarsk Krai,Russia,2020-06-16 04:33:09,63.3233807,97.09799740000001,6655,65,2251,4339,"Krasnoyarsk Krai, Russia",231.3577938721994,0.9767092411720508
3297,,,Kurgan Oblast,Russia,2020-06-16 04:33:09,55.7655302,64.5632681,404,0,242,162,"Kurgan Oblast, Russia",47.78028637422136,0.0
3298,,,Kursk Oblast,Russia,2020-06-16 04:33:09,51.6568453,36.4852695,4058,22,2170,1866,"Kursk Oblast, Russia",363.86884581483577,0.5421389847215377
3306,,,Leningrad Oblast,Russia,2020-06-16 04:33:09,60.185329599999996,32.3925325,3626,23,2705,898,"Leningrad Oblast, Russia",199.91002394950755,0.63430777716492
3310,,,Lipetsk Oblast,Russia,2020-06-16 04:33:09,52.693517799999995,39.112266399999996,3053,10,1291,1752,"Lipetsk Oblast, Russia",265.431867995246,0.32754667540124466
3321,,,Magadan Oblast,Russia,2020-06-16 04:33:09,62.48858785,153.9903764,501,4,224,273,"Magadan Oblast, Russia",347.6969415161252,0.7984031936127745
3329,,,Mari El Republic,Russia,2020-06-16 04:33:09,56.576750399999995,47.881751200000004,2419,19,2123,277,"Mari El Republic, Russia",354.5189812012609,0.7854485324514262
3350,,,Mordovia Republic,Russia,2020-06-16 04:33:09,54.4419829,44.466114399999995,2652,21,1471,1160,"Mordovia Republic, Russia",329.4180777486286,0.7918552036199095
3352,,,Moscow,Russia,2020-06-16 04:33:09,55.7504461,37.6174943,207264,3334,123240,80690,"Moscow, Russia",1657.2544702469156,1.6085765014667284
3353,,,Moscow Oblast,Russia,2020-06-16 04:33:09,55.50431579999999,38.0353929,50042,690,17422,31930,"Moscow Oblast, Russia",666.9256608850537,1.378841772910755
3355,,,Murmansk Oblast,Russia,2020-06-16 04:33:09,68.00004179999999,33.9999151,4011,7,2690,1314,"Murmansk Oblast, Russia",532.2755942815209,0.17452006980802792
3364,,,Nenets Autonomous Okrug,Russia,2020-06-16 04:33:09,68.27557185,57.1686375,85,0,32,53,"Nenets Autonomous Okrug, Russia",193.19499056753867,0.0
3372,,,Nizhny Novgorod Oblast,Russia,2020-06-16 04:33:09,55.47180329999999,44.091159399999995,14204,173,6811,7220,"Nizhny Novgorod Oblast, Russia",439.10630552203077,1.2179667699239651
3376,,,North Ossetia - Alania Republic,Russia,2020-06-16 04:33:09,42.79336110000001,44.6324493,3581,66,3222,293,"North Ossetia - Alania Republic, Russia",510.28478194267313,1.843060597598436
3382,,,Novgorod Oblast,Russia,2020-06-16 04:33:09,58.2843833,32.516975699999996,2063,16,483,1564,"Novgorod Oblast, Russia",340.16185306590864,0.7755695588948134
3383,,,Novosibirsk Oblast,Russia,2020-06-16 04:33:09,54.9720169,79.48139240000002,4394,57,2193,2144,"Novosibirsk Oblast, Russia",157.55603835130552,1.2972234865725991
3393,,,Omsk Oblast,Russia,2020-06-16 04:33:09,56.09352629999999,73.5099936,2340,23,1226,1091,"Omsk Oblast, Russia",119.38282142421666,0.9829059829059827
3396,,,Orel Oblast,Russia,2020-06-16 04:33:09,52.96854329999999,36.0692477,3681,36,1702,1943,"Orel Oblast, Russia",492.60820050130684,0.9779951100244498
3397,,,Orenburg Oblast,Russia,2020-06-16 04:33:09,52.02692620000001,54.7276647,2830,11,1950,869,"Orenburg Oblast, Russia",143.09406791659083,0.3886925795053003
3407,,,Penza Oblast,Russia,2020-06-16 04:33:09,53.1655415,44.78791810000001,3823,31,2935,857,"Penza Oblast, Russia",287.08636996819746,0.8108815066701544
3408,,,Perm Krai,Russia,2020-06-16 04:33:09,58.5951603,56.3159546,2755,39,1763,953,"Perm Krai, Russia",105.02752064143414,1.4156079854809438
3415,,,Primorsky Krai,Russia,2020-06-16 04:33:09,45.0819456,134.726645,2977,26,1720,1231,"Primorsky Krai, Russia",155.61643606474942,0.8733624454148472
3417,,,Pskov Oblast,Russia,2020-06-16 04:33:09,57.535872899999994,28.8586826,1838,19,522,1297,"Pskov Oblast, Russia",288.7458251249713,1.0337323177366704
3443,,,Rostov Oblast,Russia,2020-06-16 04:33:09,47.6222451,40.7957942,7641,67,2979,4595,"Rostov Oblast, Russia",181.0469589513161,0.8768485800287921
3444,,,Ryazan Oblast,Russia,2020-06-16 04:33:09,54.42267320000001,40.57052460000001,4507,12,2091,2404,"Ryazan Oblast, Russia",401.88180911907006,0.2662524961171511
3450,,,Saint Petersburg,Russia,2020-06-16 04:33:09,59.960673899999996,30.158655100000004,20813,635,9739,10439,"Saint Petersburg, Russia",388.8873837219623,3.0509777542881853
3453,,,Sakha (Yakutiya) Republic,Russia,2020-06-16 04:33:09,66.941626,129.642371,3122,23,1899,1200,"Sakha (Yakutiya) Republic, Russia",323.7480945319548,0.7367072389493914
3454,,,Sakhalin Oblast,Russia,2020-06-16 04:33:09,49.7219665,143.448533,343,0,98,245,"Sakhalin Oblast, Russia",69.97415240492798,0.0
3455,,,Samara Oblast,Russia,2020-06-16 04:33:09,53.2128813,50.8914633,3910,49,1931,1930,"Samara Oblast, Russia",122.43566178197436,1.2531969309462916
3462,,,Saratov Oblast,Russia,2020-06-16 04:33:09,51.652055499999996,46.86319520000001,4734,38,2071,2625,"Saratov Oblast, Russia",192.20853042083684,0.8027038445289396
3483,,,Smolensk Oblast,Russia,2020-06-16 04:33:09,55.03434960000001,33.0192065,3868,51,1469,2348,"Smolensk Oblast, Russia",407.43752554384696,1.3185108583247156
3488,,,Stavropol Krai,Russia,2020-06-16 04:33:09,44.86325770000001,43.4406913,3759,70,1953,1736,"Stavropol Krai, Russia",134.2176918841679,1.86219739292365
3492,,,Sverdlovsk Oblast,Russia,2020-06-16 04:33:09,58.6414755,61.802154599999994,9558,50,4235,5273,"Sverdlovsk Oblast, Russia",220.98113961347028,0.5231219920485457
3496,,,Tambov Oblast,Russia,2020-06-16 04:33:09,52.9019574,41.3578918,3962,10,1874,2078,"Tambov Oblast, Russia",383.3382355217735,0.2523977788995457
3500,,,Tatarstan Republic,Russia,2020-06-16 04:33:09,55.7648572,52.43104273,3958,10,3621,327,"Tatarstan Republic, Russia",101.63614158597576,0.25265285497726125
3512,,,Tomsk Oblast,Russia,2020-06-16 04:33:09,58.6124279,82.04753149999998,1314,11,608,695,"Tomsk Oblast, Russia",121.8607411803984,0.837138508371385
3517,,,Tula Oblast,Russia,2020-06-16 04:33:09,53.9570701,37.369090899999996,5436,60,3401,1975,"Tula Oblast, Russia",364.37857566586564,1.1037527593818983
3520,,,Tver Oblast,Russia,2020-06-16 04:33:09,57.1134475,35.174442799999994,2728,50,1645,1033,"Tver Oblast, Russia",212.48207571932738,1.8328445747800584
3521,,,Tyumen Oblast,Russia,2020-06-16 04:33:09,58.8206488,70.36588370000001,2269,14,1261,994,"Tyumen Oblast, Russia",61.450547069656594,0.617011899515205
3522,,,Tyva Republic,Russia,2020-06-16 04:33:09,51.401714899999995,93.8582593,2566,2,393,2171,"Tyva Republic, Russia",797.5830064465595,0.0779423226812159
3524,,,Udmurt Republic,Russia,2020-06-16 04:33:09,57.1961165,52.69598320000001,1114,12,560,542,"Udmurt Republic, Russia",73.62641139319147,1.0771992818671454
3525,,,Ulyanovsk Oblast,Russia,2020-06-16 04:33:09,54.146317700000004,47.2324921,4048,21,1287,2740,"Ulyanovsk Oblast, Russia",324.7185585319641,0.5187747035573123
3553,,,Vladimir Oblast,Russia,2020-06-16 04:33:09,56.0503336,40.656163299999996,3569,46,1820,1703,"Vladimir Oblast, Russia",258.9352241142768,1.2888764359764642
3554,,,Volgograd Oblast,Russia,2020-06-16 04:33:09,49.604833899999996,44.29035820000001,4783,29,1755,2999,"Volgograd Oblast, Russia",189.70553005700287,0.6063140288521848
3555,,,Vologda Oblast,Russia,2020-06-16 04:33:09,60.0391461,43.1215213,1302,13,781,508,"Vologda Oblast, Russia",110.64945792813565,0.998463901689708
3557,,,Voronezh Oblast,Russia,2020-06-16 04:33:09,50.9800393,40.15065070000001,4660,22,2016,2622,"Voronezh Oblast, Russia",199.67708872518605,0.4721030042918455
3565,,,Yamalo-Nenets Autonomous Okrug,Russia,2020-06-16 04:33:09,67.1471631,74.3415488,3412,17,1499,1896,"Yamalo-Nenets Autonomous Okrug, Russia",633.5565883757592,0.4982415005861665
3567,,,Yaroslavl Oblast,Russia,2020-06-16 04:33:09,57.77819760000001,39.002109499999996,4121,16,1662,2443,"Yaroslavl Oblast, Russia",325.59469820271096,0.3882552778451832
3571,,,Zabaykalsky Krai,Russia,2020-06-16 04:33:09,52.248521000000004,115.956325,2081,40,1130,911,"Zabaykalsky Krai, Russia",193.9772894633326,1.9221528111484865
